GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2005:Q1,2005:Q2,2005:Q3,2005:Q4,2006:Q1,2006:Q2,2006:Q3,2006:Q4,2007:Q1,2007:Q2,2007:Q3,2007:Q4,2008:Q1,2008:Q2,2008:Q3,2008:Q4,2009:Q1,2009:Q2,2009:Q3,2009:Q4,2010:Q1,2010:Q2,2010:Q3,2010:Q4,2011:Q1,2011:Q2,2011:Q3,2011:Q4,2012:Q1,2012:Q2,2012:Q3,2012:Q4,2013:Q1,2013:Q2,2013:Q3,2013:Q4,2014:Q1,2014:Q2,2014:Q3,2014:Q4,2015:Q1,2015:Q2,2015:Q3,2015:Q4,2016:Q1,2016:Q2,2016:Q3,2016:Q4,2017:Q1,2017:Q2,2017:Q3,2017:Q4,2018:Q1,2018:Q2,2018:Q3,2018:Q4,2019:Q1,2019:Q2,2019:Q3,2019:Q4,2020:Q1,2020:Q2,2020:Q3,2020:Q4,2021:Q1,2021:Q2,2021:Q3,2021:Q4,2022:Q1
"""96000""",Southwest,6,SQGDP1,3,...,Current-dollar GDP (millions of current dollars),Millions of current dollars,1383171.7,1398593.5,1433651.3,1473229.1,1529583.1,1553175.1,1576059.8,1597987.9,1623485.0,1673168.6,1695612.3,1723881.7,1730947.4,1779235.0,1780268.1,1720241.3,1655243.3,1625076.3,1634654.2,1665532.4,1702587.8,1718830.6,1745840.7,1776786.7,1803643.2,1851592.5,1866531.5,1900427.9,1928703.8,1942092.3,1955635.5,1995247.4,2024766.7,2050653.9,2085394.8,2100139.8,2108609.2,2155719.7,2186722.8,2172082.0,2151998.5,2147426.7,2152474.1,2148027.0,2121844.1,2154265.8,2175649.4,2200681.1,2241753.4,2266899.7,2299795.4,2353602.0,2404683.7,2454203.1,2476745.9,2501766.1,2498470.9,2523374.0,2555180.4,2581427.8,2513987.9,2268609.4,2454363.7,2506381.2,2574601.9,2665932.1,2740579.0,2867642.0,2924431.4
"""97000""",Rocky Mountain,7,SQGDP1,1,...,Real GDP (millions of chained 2012 dollars),Millions of chained 2012 dollars,483760.9,487797.9,491178.9,491540.7,504258.4,506823.8,512736.9,515526.2,520312.4,528613.1,531932.2,540508.3,536588.3,541885.8,541151.6,535460.8,532630.5,522117.9,522787.9,521425.8,524424.5,526458.6,532564.8,540168.2,536467.5,538788.4,538742.2,544281.8,545255.3,546334.4,544562.5,547271.3,556791.8,558224.4,564092.5,568201.8,571473.6,577816.0,584339.5,592415.2,599694.9,600872.5,604609.8,607132.0,609956.1,610485.8,617745.4,623624.5,624548.2,631262.0,638847.7,646520.3,654925.8,660951.9,663732.4,669812.9,678463.2,683304.7,693928.8,697000.7,689566.4,639628.8,679837.5,689657.2,701464.6,712758.4,715791.3,726579.4,722195.7
"""97000""",Rocky Mountain,7,SQGDP1,2,...,Chain-type quantity indexes for real GDP,Quantity index,88.624,89.364,89.983,90.050,92.379,92.849,93.933,94.444,95.320,96.841,97.449,99.020,98.302,99.273,99.138,98.096,97.577,95.651,95.774,95.524,96.074,96.446,97.565,98.958,98.280,98.705,98.697,99.712,99.890,100.088,99.763,100.259,102.003,102.266,103.341,104.094,104.693,105.855,107.050,108.530,109.863,110.079,110.764,111.226,111.743,111.840,113.170,114.247,114.416,115.646,117.036,118.442,119.981,121.085,121.595,122.709,124.293,125.180,127.127,127.690,126.328,117.179,124.545,126.344,128.507,130.576,131.132,133.108,132.305
"""97000""",Rocky Mountain,7,SQGDP1,3,...,Current-dollar GDP (millions of current dollars),Millions of current dollars,412099.9,418713.6,427837.6,434283.9,446118.7,452188.5,461100.3,465457.2,474836.8,487101.8,493682.5,505892.9,505399.0,518735.0,520304.4,504744.0,496986.6,487031.4,489456.8,493392.6,500534.8,502553.3,510302.2,520907.2,522581.7,530106.3,532612.4,537773.8,542257.5,544471.3,545360.8,551333.8,564042.2,567549.5,576488.9,581536.6,588507.7,598781.6,606653.0,613080.5,614290.3,620255.2,623850.7,624825.1,624466.0,632191.7,642357.0,652770.7,658292.3,667031.3,677989.3,692479.5,706243.1,719381.2,725299.3,735068.8,745194.4,754893.3,768521.1,775858.0,767605.1,704324.2,759111.1,776161.4,800790.2,827699.2,845606.7,876005.9,890805.6
"""98000""",Far West,8,SQGDP1,1,...,Real GDP (millions of chained 2012 dollars),Millions of chained 2012 dollars,2635035.3,2661391.7,2688337.7,2716225.1,2771201.4,2769457.5,2783954.4,2804704.6,2798821.9,2831020.7,2861248.1,2903850.3,2864488.2,2909655.2,2912164.2,2824233.6,2807342.0,2776975.1,2767681.7,2781558.4,2807409.0,2826068.2,2840214.8,2887249.1,2875927.6,2882785.0,2871837.1,2897347.5,2931775.9,2937655.5,2951126.8,2970401.0,2981611.1,2995829.2,3032268.8,3086835.0,3067078.3,3099756.9,3152959.6,3161233.7,3219372.5,3258773.9,3270984.1,3276087.4,3329037.3,3327643.3,3369899.9,3397847.9,3436781.6,3484361.2,3534093.1,3582982.0,3604396.6,3648348.5,3684008.4,3698595.5,3728814.6,3774947.3,3800938.5,3834356.6,3787898.5,3445520.1,3713760.1,3755522.1,3843729.1,3931109.0,3957764.1,4045111.2,4030860.7
"""98000""",Far West,8,SQGDP1,2,...,Chain-type quantity indexes for real GDP,Quantity index,89.392,90.286,91.200,92.146,94.011,93.952,94.444,95.148,94.948,96.040,97.066,98.511,97.176,98.708,98.793,95.810,95.237,94.207,93.892,94.362,95.239,95.872,96.352,97.948,97.564,97.796,97.425,98.290,99.458,99.658,100.115,100.769,101.149,101.631,102.868,104.719,104.048,105.157,106.962,107.243,109.215,110.552,110.966,111.139,112.935,112.888,114.321,115.270,116.590,118.205,119.892,121.550,122.277,123.768,124.977,125.472,126.497,128.062,128.944,130.078,128.502,116.887,125.987,127.403,130.396,133.360,134.264,137.228,136.744
"""98000""",Far West,8,SQGDP1,3,...,Current-dollar GDP (millions of current dollars),Millions of current dollars,2292138.1,2327173.7,2369349.1,2409884.6,2474439.6,2491650.0,2523658.9,2557680.2,2578172.6,2623923.1,2666554.9,2714868.0,2685000.9,2737534.9,2757452.4,2683312.1,2661962.4,2626503.1,2618640.2,2643505.6,2678344.8,2708943.4,2733904.8,2793213.5,2799593.4,2823647.6,2830748.8,2855465.6,2908225.8,2929763.9,2958623.0,2994346.6,3021738.8,3046292.3,3096555.6,3167009.1,3155426.3,3206671.6,3275497.8,3295692.4,3362493.5,3418803.5,3443659.0,3450013.1,3505328.5,3522942.7,3573167.1,3617351.3,3675153.3,3736416.3,3806331.4,3880429.6,3918659.5,3998502.7,4047556.7,4083235.8,4134300.1,4208787.6,4252479.6,4305383.1,4271656.6,3873913.0,4209831.7,4280065.5,4417373.1,4581767.2,4670691.4,4846746.7,4919049.2
Note: See the included footnote file.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SQGDP1: Gross Domestic Product (GDP) summary, quarterly by state",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Last updated: June 30, 2022-- new statistics for 2022:Q1.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Source: U.S. Department of Commerce / Bureau of Economic Analysis / Regional Economic Accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
